id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
1740,BBB,2014B,F,London,A Level or Equivalent,90-100%,0-35,1,30,N,Distinction
1741,DDD,2014B,M,North West,HE Qualification,30-40%,0-35,2,30,N,Pass
1742,FFF,2013B,F,North West,A Level or Equivalent,20-30%,35-55,2,60,N,Pass
1743,DDD,2013B,F,Scotland,A Level or Equivalent,70-80%,0-35,1,30,N,Pass
1744,AAA,2013B,F,Scotland,A Level or Equivalent,10-20%,55<=,0,30,N,Pass
1745,BBB,2014B,F,East Anglian,HE Qualification,30-40%,0-35,0,60,Y,Pass
1746,GGG,2013B,M,London,HE Qualification,10-20%,0-35,0,60,N,Withdrawn
1747,GGG,2014B,M,North West,A Level or Equivalent,80-90%,0-35,0,120,N,Fail
1748,CCC,2013B,M,Wales,A Level or Equivalent,20-30%,0-35,0,120,N,Distinction
1749,FFF,2013B,F,Wales,Lower Than A Level,50-60%,35-55,0,90,N,Pass
1750,FFF,2013B,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1751,GGG,2014B,M,North West,Lower Than A Level,40-50%,0-35,1,60,Y,Fail
1752,GGG,2013B,F,North West,A Level or Equivalent,0-10%,0-35,0,30,N,Distinction
1753,EEE,2013B,M,Yorkshire,A Level or Equivalent,20-30%,35-55,2,120,N,Fail
1754,CCC,2013B,F,North West,A Level or Equivalent,80-90%,0-35,1,120,Y,Fail
1755,EEE,2014J,M,Wales,HE Qualification,50-60%,0-35,1,60,N,Pass
1756,CCC,2014B,M,London,Post Graduate Qualification,80-90%,0-35,0,60,N,Pass
1757,CCC,2014J,M,East Anglian,HE Qualification,50-60%,0-35,2,30,N,Pass
1758,EEE,2013B,M,Scotland,A Level or Equivalent,30-40%,55<=,0,30,N,Fail
1759,DDD,2014B,M,Scotland,A Level or Equivalent,30-40%,0-35,1,60,N,Withdrawn
1760,EEE,2013B,M,Scotland,Post Graduate Qualification,70-80%,0-35,0,30,N,Distinction
1761,CCC,2013B,M,South East,HE Qualification,20-30%,0-35,0,60,N,Distinction
1762,CCC,2013B,M,North West,Post Graduate Qualification,50-60%,55<=,0,90,N,Withdrawn
1763,AAA,2013B,M,North West,HE Qualification,90-100%,0-35,1,90,N,Pass
1764,EEE,2013B,F,East Anglian,HE Qualification,80-90%,35-55,2,90,N,Pass
1765,EEE,2013B,F,East Anglian,Post Graduate Qualification,30-40%,35-55,0,60,N,Distinction
1766,GGG,2013B,M,North West,HE Qualification,20-30%,0-35,1,60,N,Withdrawn
1767,DDD,2014J,F,Scotland,A Level or Equivalent,60-70%,35-55,0,60,Y,Withdrawn
1768,DDD,2013B,M,East Anglian,A Level or Equivalent,60-70%,0-35,3,60,N,Pass
1769,AAA,2014B,M,London,Post Graduate Qualification,70-80%,0-35,0,120,N,Withdrawn
1770,BBB,2014B,M,Wales,Lower Than A Level,0-10%,0-35,2,60,N,Pass
1771,CCC,2014B,M,Wales,HE Qualification,50-60%,0-35,1,30,N,Pass
1772,CCC,2014J,M,North West,Lower Than A Level,0-10%,0-35,0,60,N,Distinction
1773,CCC,2014B,F,Yorkshire,HE Qualification,90-100%,35-55,0,60,N,Withdrawn
1774,CCC,2013B,F,North West,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
1775,FFF,2013B,M,London,Lower Than A Level,70-80%,35-55,2,60,N,Pass
1776,AAA,2013B,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Pass
1777,CCC,2014J,F,South East,Lower Than A Level,70-80%,0-35,1,60,N,Withdrawn
1778,BBB,2014B,F,North West,Lower Than A Level,40-50%,0-35,3,60,N,Pass
1779,CCC,2013B,M,East Anglian,A Level or Equivalent,60-70%,35-55,0,30,N,Pass
1780,EEE,2014B,F,Scotland,Post Graduate Qualification,20-30%,0-35,0,90,N,Withdrawn
1781,AAA,2014B,M,South East,HE Qualification,40-50%,0-35,0,60,N,Withdrawn
1782,CCC,2013B,F,Yorkshire,A Level or Equivalent,80-90%,35-55,0,30,N,Pass
1783,AAA,2014J,F,North West,Lower Than A Level,10-20%,35-55,1,30,N,Pass
1784,GGG,2014J,M,East Anglian,HE Qualification,30-40%,0-35,0,30,N,Distinction
1785,FFF,2014B,F,East Anglian,A Level or Equivalent,20-30%,35-55,1,30,N,Pass
1786,BBB,2014J,F,Wales,Lower Than A Level,10-20%,0-35,0,60,N,Pass
1787,BBB,2013B,F,Scotland,A Level or Equivalent,30-40%,35-55,1,120,N,Distinction
1788,AAA,2014J,F,Scotland,HE Qualification,60-70%,35-55,0,30,N,Fail
1789,DDD,2014B,F,Wales,HE Qualification,0-10%,35-55,0,60,N,Pass
1790,FFF,2014J,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Pass
1791,EEE,2014J,F,North West,HE Qualification,80-90%,0-35,1,60,N,Pass
1792,GGG,2014B,F,London,HE Qualification,20-30%,0-35,0,60,N,Pass
1793,CCC,2013B,F,North West,Lower Than A Level,30-40%,0-35,0,60,N,Fail
1794,BBB,2014J,M,South East,HE Qualification,60-70%,55<=,1,30,N,Pass
1795,DDD,2014B,F,North West,Lower Than A Level,70-80%,0-35,0,60,N,Pass
1796,BBB,2014B,M,Scotland,No Formal quals,90-100%,0-35,0,120,N,Fail
1797,GGG,2014J,F,Scotland,HE Qualification,10-20%,0-35,0,60,N,Fail
1798,BBB,2014J,M,South East,No Formal quals,70-80%,0-35,0,60,N,Withdrawn
1799,DDD,2013B,M,Scotland,HE Qualification,70-80%,0-35,0,120,Y,Distinction
1800,DDD,2014B,F,Scotland,A Level or Equivalent,10-20%,0-35,0,60,N,Withdrawn
1801,AAA,2014J,M,London,No Formal quals,80-90%,35-55,0,30,N,Withdrawn
1802,DDD,2013B,M,South East,Lower Than A Level,30-40%,55<=,0,120,N,Fail
1803,DDD,2014B,M,Yorkshire,HE Qualification,40-50%,35-55,0,60,N,Pass
1804,BBB,2013B,M,London,HE Qualification,70-80%,55<=,0,90,N,Pass
1805,AAA,2013B,M,North West,HE Qualification,50-60%,0-35,0,30,Y,Pass
1806,AAA,2014B,M,Scotland,Post Graduate Qualification,20-30%,55<=,0,60,N,Distinction
1807,AAA,2014J,F,South East,HE Qualification,30-40%,0-35,0,120,N,Withdrawn
1808,DDD,2014B,M,East Anglian,A Level or Equivalent,70-80%,0-35,2,30,N,Distinction
1809,AAA,2013B,M,Yorkshire,HE Qualification,10-20%,0-35,0,90,N,Withdrawn
1810,GGG,2014J,M,North West,A Level or Equivalent,40-50%,0-35,1,90,N,Pass
1811,BBB,2013B,F,South East,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
1812,EEE,2013B,F,Yorkshire,HE Qualification,80-90%,0-35,0,90,N,Withdrawn
1813,EEE,2014B,M,South East,A Level or Equivalent,80-90%,0-35,1,120,Y,Withdrawn
1814,DDD,2014J,M,South East,A Level or Equivalent,30-40%,0-35,0,90,N,Distinction
1815,GGG,2013B,M,London,A Level or Equivalent,10-20%,0-35,3,60,N,Distinction
1816,AAA,2013B,F,London,A Level or Equivalent,90-100%,35-55,0,60,Y,Withdrawn
1817,BBB,2014J,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
1818,BBB,2014B,F,Wales,Lower Than A Level,40-50%,0-35,0,30,Y,Fail
1819,AAA,2014J,F,Scotland,A Level or Equivalent,90-100%,35-55,1,120,N,Pass
1820,CCC,2014B,F,Wales,A Level or Equivalent,70-80%,35-55,0,120,N,Pass
1821,CCC,2013B,F,East Anglian,HE Qualification,40-50%,0-35,0,30,N,Fail
1822,FFF,2013B,F,North West,HE Qualification,10-20%,0-35,2,60,N,Distinction
1823,CCC,2014B,M,East Anglian,Lower Than A Level,0-10%,55<=,0,120,N,Pass
1824,GGG,2014B,M,North West,Post Graduate Qualification,50-60%,0-35,0,60,Y,Fail
1825,FFF,2014J,M,Wales,HE Qualification,10-20%,0-35,0,30,N,Pass
1826,GGG,2013B,F,Yorkshire,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn
1827,AAA,2013B,M,Yorkshire,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
1828,GGG,2013B,M,Scotland,Lower Than A Level,0-10%,55<=,0,120,N,Distinction
1829,EEE,2014B,F,Scotland,HE Qualification,90-100%,55<=,2,60,N,Fail
1830,GGG,2014J,M,London,No Formal quals,40-50%,0-35,0,60,N,Pass
1831,CCC,2014J,M,East Anglian,HE Qualification,80-90%,35-55,0,90,N,Pass
1832,GGG,2013B,M,London,No Formal quals,10-20%,35-55,0,90,N,Withdrawn
1833,EEE,2014B,F,Scotland,HE Qualification,40-50%,0-35,0,120,N,Fail
1834,AAA,2014J,F,London,HE Qualification,90-100%,35-55,0,90,N,Distinction
1835,CCC,2013B,F,Scotland,HE Qualification,60-70%,55<=,0,60,N,Fail
1836,AAA,2014J,F,Yorkshire,HE Qualification,80-90%,0-35,1,120,N,Withdrawn
1837,GGG,2013B,M,North West,No Formal quals,60-70%,0-35,0,60,N,Distinction
1838,CCC,2013B,M,East Anglian,A Level or Equivalent,70-80%,35-55,2,60,N,Pass
1839,BBB,2013B,F,South East,HE Qualification,30-40%,35-55,2,30,N,Withdrawn
1840,DDD,2014J,F,North West,No Formal quals,40-50%,0-35,0,60,N,Fail
1841,CCC,2014J,M,South East,HE Qualification,0-10%,0-35,1,30,N,Pass
1842,AAA,2014J,M,South East,HE Qualification,20-30%,35-55,1,90,N,Withdrawn
1843,FFF,2014J,M,North West,HE Qualification,0-10%,0-35,0,30,N,Fail
1844,FFF,2014J,M,London,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn
1845,FFF,2014B,F,Wales,Post Graduate Qualification,70-80%,35-55,0,120,Y,Pass
1846,EEE,2014J,M,Yorkshire,HE Qualification,20-30%,0-35,0,90,Y,Fail
1847,CCC,2013B,F,South East,Lower Than A Level,40-50%,35-55,1,90,N,Fail
1848,DDD,2014B,F,Wales,HE Qualification,50-60%,35-55,0,90,N,Pass
1849,DDD,2014J,F,North West,HE Qualification,10-20%,0-35,0,30,N,Pass
1850,BBB,2014J,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
1851,AAA,2014B,F,East Anglian,Lower Than A Level,70-80%,0-35,3,90,N,Fail
1852,BBB,2013B,M,Yorkshire,A Level or Equivalent,10-20%,35-55,0,90,N,Pass
1853,DDD,2014J,F,London,HE Qualification,0-10%,35-55,0,60,N,Distinction
1854,BBB,2013B,M,South East,HE Qualification,0-10%,0-35,0,60,N,Pass
1855,AAA,2014J,F,North West,Lower Than A Level,20-30%,35-55,2,60,N,Pass
1856,FFF,2014J,F,East Anglian,A Level or Equivalent,10-20%,35-55,0,60,N,Pass
1857,CCC,2014J,M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
1858,EEE,2013B,F,Scotland,HE Qualification,40-50%,0-35,0,30,N,Pass
1859,DDD,2013B,F,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn
1860,FFF,2014B,M,London,HE Qualification,0-10%,0-35,0,60,N,Pass
1861,FFF,2014B,F,Scotland,A Level or Equivalent,50-60%,35-55,1,60,N,Withdrawn
1862,CCC,2014B,F,Scotland,Lower Than A Level,40-50%,0-35,1,60,N,Distinction
1863,FFF,2013B,M,East Anglian,HE Qualification,20-30%,0-35,0,60,N,Withdrawn
1864,CCC,2014B,F,Yorkshire,A Level or Equivalent,10-20%,0-35,2,60,N,Pass
1865,FFF,2014J,F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,Y,Pass
1866,CCC,2014J,M,London,A Level or Equivalent,10-20%,55<=,0,60,Y,Fail
1867,AAA,2014B,F,Yorkshire,Post Graduate Qualification,20-30%,0-35,0,120,N,Pass
1868,FFF,2013B,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
1869,AAA,2013B,F,Scotland,HE Qualification,60-70%,0-35,0,90,Y,Pass
1870,FFF,2013B,F,Wales,HE Qualification,90-100%,35-55,0,60,N,Pass
1871,AAA,2013B,M,East Anglian,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
1872,BBB,2014J,M,Yorkshire,HE Qualification,10-20%,35-55,3,60,N,Fail
1873,EEE,2014B,M,Wales,Lower Than A Level,60-70%,0-35,0,30,N,Pass
1874,GGG,2014J,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Withdrawn
1875,CCC,2013B,M,Wales,HE Qualification,30-40%,35-55,0,30,Y,Pass
1876,AAA,2014J,F,South East,HE Qualification,20-30%,0-35,1,60,N,Distinction
1877,BBB,2013B,F,Wales,Post Graduate Qualification,80-90%,35-55,0,120,N,Distinction
1878,GGG,2013B,F,Yorkshire,Lower Than A Level,70-80%,35-55,0,60,N,Fail
1879,FFF,2014J,F,London,A Level or Equivalent,80-90%,35-55,2,90,N,Fail
1880,AAA,2014J,F,South East,HE Qualification,50-60%,0-35,0,60,Y,Pass
1881,CCC,2014B,M,London,Post Graduate Qualification,40-50%,35-55,1,60,N,Withdrawn
1882,BBB,2014B,F,South East,Post Graduate Qualification,50-60%,0-35,0,90,N,Distinction
1883,BBB,2014J,F,Wales,A Level or Equivalent,0-10%,0-35,1,30,N,Withdrawn
1884,FFF,2014J,M,London,Lower Than A Level,50-60%,0-35,0,30,N,Pass
1885,EEE,2013B,M,London,Post Graduate Qualification,20-30%,0-35,3,60,N,Fail
1886,BBB,2013B,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass
1887,EEE,2013B,M,North West,HE Qualification,10-20%,35-55,0,120,N,Pass
1888,CCC,2014B,M,East Anglian,A Level or Equivalent,0-10%,0-35,1,30,Y,Pass
1889,AAA,2013B,M,East Anglian,A Level or Equivalent,90-100%,0-35,0,30,Y,Distinction
1890,DDD,2014B,F,Yorkshire,Lower Than A Level,10-20%,0-35,0,30,N,Distinction
1891,BBB,2013B,M,North West,A Level or Equivalent,50-60%,35-55,0,60,Y,Withdrawn
1892,BBB,2014B,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass
1893,GGG,2014J,M,London,A Level or Equivalent,20-30%,35-55,0,30,N,Fail
1894,EEE,2013B,M,Wales,Lower Than A Level,40-50%,0-35,0,30,N,Withdrawn
1895,AAA,2013B,M,South East,HE Qualification,70-80%,35-55,0,30,N,Pass
1896,FFF,2014B,M,East Anglian,HE Qualification,10-20%,0-35,0,90,Y,Fail
1897,EEE,2013B,M,Wales,HE Qualification,60-70%,35-55,1,60,N,Pass
1898,GGG,2014B,F,East Anglian,Lower Than A Level,80-90%,0-35,0,90,N,Fail
1899,FFF,2014J,M,East Anglian,HE Qualification,20-30%,0-35,0,30,N,Pass
1900,CCC,2014B,F,South East,HE Qualification,60-70%,55<=,0,60,N,Pass
1901,DDD,2013B,M,East Anglian,Lower Than A Level,90-100%,35-55,0,120,N,Pass
1902,DDD,2014B,F,South East,HE Qualification,90-100%,0-35,0,30,N,Pass
1903,FFF,2014J,M,East Anglian,Lower Than A Level,60-70%,0-35,0,60,N,Pass
1904,BBB,2013B,M,East Anglian,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
1905,CCC,2014J,M,Scotland,Lower Than A Level,70-80%,0-35,1,30,N,Pass
1906,BBB,2014J,M,Yorkshire,HE Qualification,50-60%,55<=,0,60,N,Pass
1907,CCC,2013B,F,Yorkshire,HE Qualification,10-20%,0-35,0,60,N,Withdrawn
1908,BBB,2014B,F,South East,HE Qualification,80-90%,0-35,0,60,N,Pass
1909,AAA,2013B,M,North West,Post Graduate Qualification,20-30%,0-35,0,60,N,Withdrawn
1910,GGG,2014B,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,Y,Pass
1911,AAA,2014J,F,South East,HE Qualification,60-70%,0-35,0,60,N,Fail
1912,GGG,2014J,F,North West,HE Qualification,30-40%,0-35,3,90,N,Withdrawn
1913,AAA,2013B,F,London,HE Qualification,70-80%,55<=,0,90,N,Withdrawn
1914,FFF,2014B,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Withdrawn
1915,CCC,2013B,M,South East,HE Qualification,70-80%,35-55,1,60,N,Withdrawn
1916,DDD,2013B,F,South East,Post Graduate Qualification,90-100%,0-35,1,90,N,Withdrawn
1917,BBB,2014J,M,Yorkshire,HE Qualification,20-30%,35-55,0,60,N,Withdrawn
1918,DDD,2014B,M,London,Post Graduate Qualification,70-80%,0-35,0,120,N,Distinction
1919,DDD,2014B,F,London,HE Qualification,0-10%,35-55,0,90,N,Distinction
1920,DDD,2014J,F,North West,Lower Than A Level,70-80%,35-55,0,60,N,Fail
1921,CCC,2014J,F,London,A Level or Equivalent,10-20%,35-55,0,90,N,Fail
1922,DDD,2013B,F,Wales,HE Qualification,20-30%,55<=,0,30,N,Withdrawn
1923,FFF,2013B,F,Wales,Lower Than A Level,10-20%,0-35,2,30,N,Fail
1924,DDD,2014B,F,Yorkshire,HE Qualification,80-90%,0-35,0,120,N,Distinction
1925,CCC,2014J,F,Yorkshire,Post Graduate Qualification,30-40%,0-35,1,90,N,Pass
1926,AAA,2013B,F,London,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn
1927,CCC,2014B,M,Scotland,No Formal quals,30-40%,0-35,0,90,N,Fail
1928,AAA,2014J,M,London,Lower Than A Level,60-70%,35-55,1,30,N,Pass
1929,BBB,2014J,M,North West,HE Qualification,90-100%,55<=,0,90,Y,Pass
1930,GGG,2014B,F,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
1931,AAA,2014J,M,East Anglian,Lower Than A Level,10-20%,0-35,0,90,N,Fail
1932,DDD,2014J,M,South East,HE Qualification,50-60%,0-35,0,60,N,Withdrawn
1933,FFF,2014J,F,South East,A Level or Equivalent,10-20%,0-35,1,60,N,Withdrawn
1934,GGG,2014J,F,Yorkshire,HE Qualification,10-20%,0-35,0,90,N,Withdrawn
1935,BBB,2014J,F,South East,Lower Than A Level,10-20%,0-35,1,60,N,Pass
1936,BBB,2013B,F,Scotland,HE Qualification,60-70%,35-55,0,120,N,Pass
1937,CCC,2013B,F,North West,HE Qualification,80-90%,35-55,1,60,N,Pass
1938,DDD,2014B,F,Yorkshire,No Formal quals,20-30%,0-35,0,30,N,Pass
1939,GGG,2014J,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Pass
1940,BBB,2014J,M,London,HE Qualification,20-30%,35-55,1,60,Y,Fail
1941,BBB,2014J,M,South East,HE Qualification,30-40%,0-35,0,30,N,Pass
1942,BBB,2013B,F,Wales,Lower Than A Level,10-20%,35-55,0,60,N,Distinction
1943,GGG,2014J,F,Wales,HE Qualification,0-10%,0-35,1,120,Y,Pass
1944,AAA,2013B,M,Yorkshire,A Level or Equivalent,60-70%,55<=,0,30,N,Fail
1945,CCC,2013B,F,London,Lower Than A Level,40-50%,35-55,0,60,N,Fail
1946,AAA,2014J,M,Yorkshire,HE Qualification,10-20%,35-55,0,60,Y,Withdrawn
1947,BBB,2014J,F,East Anglian,HE Qualification,50-60%,35-55,2,60,N,Withdrawn
1948,GGG,2014B,F,Wales,HE Qualification,30-40%,0-35,0,60,N,Pass
1949,AAA,2013B,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Withdrawn
1950,CCC,2013B,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
1951,GGG,2014J,M,East Anglian,HE Qualification,40-50%,0-35,0,60,Y,Distinction
1952,EEE,2013B,M,South East,No Formal quals,40-50%,0-35,0,30,Y,Fail
1953,AAA,2014B,F,Yorkshire,Lower Than A Level,60-70%,0-35,2,60,N,Pass
1954,DDD,2013B,F,Scotland,HE Qualification,80-90%,0-35,1,30,N,Withdrawn
1955,GGG,2013B,F,South East,A Level or Equivalent,70-80%,0-35,2,60,N,Fail
1956,CCC,2014J,F,Yorkshire,A Level or Equivalent,40-50%,0-35,1,60,Y,Pass
1957,DDD,2014J,M,South East,A Level or Equivalent,30-40%,0-35,0,90,N,Pass
1958,DDD,2014B,F,Wales,A Level or Equivalent,10-20%,0-35,0,60,N,Pass
1959,EEE,2014B,M,South East,HE Qualification,10-20%,35-55,0,60,N,Fail
1960,BBB,2014B,F,Scotland,HE Qualification,70-80%,0-35,0,30,N,Pass
1961,FFF,2014B,M,Scotland,HE Qualification,70-80%,55<=,0,90,N,Pass
1962,GGG,2014J,F,Yorkshire,HE Qualification,30-40%,55<=,0,120,N,Distinction
1963,AAA,2014J,F,South East,Lower Than A Level,90-100%,0-35,1,60,N,Fail
1964,FFF,2013B,M,South East,No Formal quals,90-100%,0-35,0,30,N,Fail
1965,FFF,2013B,M,South East,Lower Than A Level,60-70%,0-35,0,60,Y,Withdrawn
1966,FFF,2014J,M,South East,No Formal quals,20-30%,35-55,3,30,N,Pass
1967,CCC,2014B,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
1968,DDD,2014B,F,East Anglian,HE Qualification,80-90%,0-35,0,30,N,Pass
1969,FFF,2014J,F,Wales,Post Graduate Qualification,50-60%,0-35,0,60,N,Distinction
1970,BBB,2014B,F,North West,HE Qualification,40-50%,35-55,0,90,N,Distinction
1971,FFF,2014B,M,North West,HE Qualification,50-60%,0-35,0,30,Y,Pass
1972,GGG,2014B,M,South East,Post Graduate Qualification,80-90%,0-35,3,60,N,Pass
1973,EEE,2013B,M,London,Lower Than A Level,40-50%,35-55,1,60,N,Pass
1974,CCC,2014J,M,Yorkshire,Post Graduate Qualification,10-20%,0-35,1,60,N,Distinction
1975,DDD,2014J,M,East Anglian,HE Qualification,50-60%,35-55,1,60,N,Fail
1976,AAA,2014J,F,Scotland,Lower Than A Level,60-70%,35-55,0,90,Y,Withdrawn
1977,GGG,2014B,M,Scotland,HE Qualification,90-100%,0-35,2,90,N,Withdrawn
1978,CCC,2013B,F,Scotland,HE Qualification,10-20%,0-35,0,60,N,Distinction
1979,AAA,2014B,F,Yorkshire,Post Graduate Qualification,90-100%,0-35,0,30,N,Pass
1980,FFF,2013B,F,South East,A Level or Equivalent,80-90%,55<=,2,60,N,Pass
1981,EEE,2014J,F,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,Pass
1982,EEE,2014B,F,South East,Post Graduate Qualification,20-30%,0-35,0,90,N,Fail
1983,AAA,2013B,M,London,Post Graduate Qualification,20-30%,35-55,1,90,N,Distinction
1984,FFF,2014B,F,East Anglian,HE Qualification,40-50%,0-35,0,90,N,Withdrawn
1985,EEE,2014J,M,East Anglian,HE Qualification,10-20%,0-35,0,30,Y,Pass
1986,FFF,2013B,F,Yorkshire,Post Graduate Qualification,60-70%,0-35,0,120,N,Withdrawn
1987,FFF,2014B,F,London,A Level or Equivalent,70-80%,35-55,0,120,N,Withdrawn
1988,BBB,2014J,M,South East,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
1989,BBB,2014J,F,East Anglian,HE Qualification,60-70%,35-55,0,60,N,Fail
1990,GGG,2014J,F,Yorkshire,HE Qualification,70-80%,0-35,0,90,N,Distinction
1991,DDD,2014B,F,Wales,No Formal quals,90-100%,35-55,0,60,Y,Fail
1992,DDD,2014B,F,Yorkshire,A Level or Equivalent,60-70%,35-55,0,30,N,Pass
1993,CCC,2014B,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Distinction
1994,EEE,2014B,F,Yorkshire,HE Qualification,10-20%,0-35,0,60,N,Withdrawn
1995,FFF,2013B,F,North West,HE Qualification,90-100%,35-55,0,90,N,Fail
1996,AAA,2013B,M,East Anglian,A Level or Equivalent,70-80%,0-35,0,90,N,Fail
1997,DDD,2014J,F,East Anglian,Post Graduate Qualification,80-90%,0-35,0,120,Y,Fail
1998,GGG,2014B,F,North West,HE Qualification,40-50%,35-55,1,60,Y,Withdrawn
1999,BBB,2014B,M,Wales,HE Qualification,10-20%,0-35,0,90,N,Fail
2000,BBB,2014B,F,Yorkshire,A Level or Equivalent,50-60%,35-55,0,30,N,Pass
2001,GGG,2014B,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Withdrawn
2002,AAA,2014J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,120,N,Distinction
2003,CCC,2014B,F,Yorkshire,A Level or Equivalent,40-50%,35-55,0,90,N,Fail
2004,DDD,2014B,F,South East,HE Qualification,40-50%,35-55,0,60,N,Withdrawn
2005,FFF,2014B,F,South East,A Level or Equivalent,20-30%,0-35,0,30,N,Pass
2006,AAA,2013B,F,North West,HE Qualification,80-90%,0-35,0,30,Y,Pass
2007,DDD,2013B,M,London,Lower Than A Level,40-50%,0-35,0,60,N,Pass
2008,BBB,2013B,F,Scotland,Lower Than A Level,90-100%,0-35,3,60,N,Pass
2009,FFF,2013B,F,Scotland,Lower Than A Level,0-10%,55<=,0,60,N,Withdrawn
2010,EEE,2013B,F,Scotland,Lower Than A Level,90-100%,0-35,0,90,N,Distinction
2011,DDD,2013B,F,Scotland,A Level or Equivalent,60-70%,0-35,0,30,N,Withdrawn
2012,CCC,2014J,M,Wales,HE Qualification,70-80%,0-35,0,60,N,Distinction
2013,BBB,2014B,F,South East,A Level or Equivalent,20-30%,0-35,1,60,N,Distinction
2014,GGG,2014J,F,North West,HE Qualification,0-10%,35-55,0,30,N,Fail
2015,EEE,2014B,F,Yorkshire,Lower Than A Level,20-30%,0-35,0,60,N,Pass
2016,CCC,2014J,M,South East,HE Qualification,40-50%,0-35,0,30,N,Pass
2017,CCC,2014J,M,East Anglian,A Level or Equivalent,30-40%,0-35,2,60,N,Withdrawn
2018,FFF,2014J,F,Wales,A Level or Equivalent,10-20%,0-35,0,60,N,Distinction
2019,FFF,2013B,F,North West,Lower Than A Level,0-10%,0-35,0,60,N,Pass
2020,DDD,2013B,F,South East,HE Qualification,60-70%,35-55,0,90,N,Pass
2021,CCC,2013B,F,South East,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
2022,EEE,2014J,F,London,A Level or Equivalent,10-20%,0-35,0,60,N,Pass
2023,EEE,2014B,M,South East,Post Graduate Qualification,70-80%,0-35,0,60,N,Pass
2024,EEE,2014J,F,Yorkshire,Lower Than A Level,90-100%,35-55,3,60,N,Withdrawn
2025,AAA,2014J,M,South East,HE Qualification,90-100%,0-35,0,60,N,Withdrawn
2026,DDD,2013B,F,Wales,Lower Than A Level,10-20%,0-35,0,120,N,Pass
2027,EEE,2014B,M,Wales,HE Qualification,40-50%,0-35,3,60,N,Fail
2028,GGG,2014B,M,East Anglian,HE Qualification,0-10%,0-35,0,60,N,Pass
2029,DDD,2013B,M,Wales,HE Qualification,0-10%,0-35,0,60,N,Withdrawn
2030,CCC,2014B,M,North West,A Level or Equivalent,80-90%,35-55,0,90,N,Withdrawn
2031,DDD,2013B,F,Wales,A Level or Equivalent,90-100%,0-35,1,60,N,Withdrawn
2032,BBB,2014J,M,Scotland,A Level or Equivalent,20-30%,55<=,0,60,N,Pass
2033,AAA,2013B,F,London,Lower Than A Level,40-50%,0-35,0,60,N,Pass
2034,EEE,2013B,F,Yorkshire,A Level or Equivalent,0-10%,35-55,0,90,N,Pass
2035,GGG,2013B,F,Wales,HE Qualification,80-90%,0-35,0,60,N,Pass
2036,FFF,2014J,F,Wales,A Level or Equivalent,50-60%,0-35,2,120,N,Distinction
2037,EEE,2014J,M,North West,Lower Than A Level,20-30%,35-55,0,90,N,Withdrawn
2038,AAA,2014J,F,London,A Level or Equivalent,90-100%,0-35,0,30,N,Withdrawn
2039,GGG,2014J,M,East Anglian,A Level or Equivalent,10-20%,0-35,0,60,N,Fail
2040,DDD,2014J,M,Wales,A Level or Equivalent,20-30%,35-55,0,120,N,Fail
2041,CCC,2014B,F,Yorkshire,A Level or Equivalent,70-80%,35-55,1,60,N,Distinction
2042,GGG,2013B,F,East Anglian,HE Qualification,40-50%,35-55,0,60,N,Distinction
